index,name,release_date,summary,meta_score,user_review
11713,2010 FIFA World Cup South Africa,2010-04-26,"EA SPORTS 2010 FIFA World Cup South Africa features all the emotion and passion of the fiercest national rivalries battling on the world’s biggest stage, with all 199 national teams that took part in qualification, all 10 official stadiums to be used in South Africa and stadiums from each qualifying region. Gamers can play as their home nation from qualification right through to a virtual reproduction of the FIFA World Cup Final and feel what it is like to score the goal that lifts a nation. Everything fans love about the World Cup comes to life in spectacular detail, including confetti rain, streamers, & fireworks - just like the official tournament. [Electronic Arts]",69,7.2
11724,MotoGP,2006-09-26,"Racing fans can take the excitement of Moto Grand Prix racing with them wherever they go as the game boasts thrilling new features including the new 2005 roster, unlockable rewards, and a wireless multiplayer mode that allows up to eight players to race against each other. The game boasts the new 2005 MotoGP roster which includes famous Riders such as Valentino Rossi, Marco Melandri, Nick Hayden, Troy Bayliss, Carlos Checa, Alex Barros and Shinya Nakano. Players face new challenges in this portable installment in order to unlock cool rewards such as one-on-one mode, hidden riders, Moto GP movies, and more. Players go head-to-head in time trial, arcade, one-on-one, and wireless multiplayer mode where up to eight players can race against one another at the same time. [Namco Bandai]",69,7.4
11810,Madden NFL 09,2008-08-12,"Celebrating 20 Years of Innovation, Madden NFL 09 combines Wi-Fi multiplayer games and Rec Room mini-games with all-new EA Sports Family Play, featuring an easy-to-use game control system. With an all-new tri-level playcalling system, plus the new Last-Minute Miracle mini-game, the franchise takes its next leap in bringing you football on the go with Madden NFL 09. Now anybody can dominate the game like a pro with all-new EA Sports Rookie Mode. Simplified playcalling controls and an easy-to-use passing system promise to make Madden NFL 09 the most accessible PSP football game ever. Players of all skill levels can be competitive by calling plays from three unique playbooks, ranging from Easy to Advanced. Intelligent Coach Tips provide instant feedback to help you become a better player on the fly. Deliver Big Hits with Ease - Dominate on the defensive side of the ball with an all-new one-button control scheme featuring assisted player movement allowing new players to enjoy early success. New Player Indicators - Find the open man with the help of new open receiver icons identifying who's open or covered. Wide-open receivers help you out even more, calling for the ball by waving their arms. Player indicators also tell you when to evade an approaching defender or perform a crushing tackle. [Electronic Arts]",68,6.5
11817,World Poker Tour,2006-04-17,"Exclusive World Poker Tour Presentation - Including real WPT venues such as Commerce Casino and the Aviation Club, broadcast style overlays and commentary featuring Mike Sexton and Vince Van Patten. Compete against the virtual equivalents of Antonio ""the Magician"" Esfandiari, Erick Lindgren, Evelyn Ng, Lyle Berman, Michael ""the Grinder"" Mizrachi, and Phil ""Unabomber"" Laak, that play each situation just like their real-life counterparts. Go ""all in"" against players across the country with WPT's robust online functionality. Compete in tournaments, set up poker nights with your friends, manage buddy lists, and chat. Improve your poker playing skills by utilizing in-game tutorials and an in-depth stat tracking system that outlines your playing tendencies in numerous situations. Create a player, launch a career, and strive to become a WPT World Champion as you build your character's experience and boost your career earnings by competing in multiple game modes including Quick Play, Satellite Tour Play and WPT Season Play. Flaunt your success by using your earnings to deck out your player with hundreds of accessories. Create custom poker games by setting rules and limits with the poker game editor, or choose from 14 different community poker games including Texas Hold'em, Omaha, Pineapple, Double Flop Hold'em, Super Hold'em, Billabong, Tahoe and Shanghai. [2K Games]",68,
11879,UEFA EURO 2008,2008-05-19,"UEFA EURO 2008 captures the look and feel of the journey from qualification to the finals with rain and mud dynamics that impact playing conditions, real-time player ratings that change based on player performance, and a penalty kick mode that re-creates the elation and agony of a penalty shoot-out as if you were on the pitch. Experience the thrill of scoring the goal that sends your country through to the next round and then choose how to celebrate it with all-new interactive user-controlled celebrations. Captain your country, play alongside your heroes, and inspire them to championship glory in the official videogame of UEFA EURO 2008. A new game mode called Captain Your Country enables gamers to customize them on the pitch and wear the shirt of their national team. Work through eight status levels to earn the captaincy of your team and then lead your country into battle for championship glory against your rivals. Go online in Battle of the Nations to earn status points for yourself and your country in a competition for global supremacy. Go for the biggest upsets to earn the most points and then watch you and your country move up the leader boards. Face the challenge and pressure of competing in the championship rounds in the EURO Online Knockout Draw to test your skills against the world's best. [Electronic Arts]",68,7.2
11881,Gungnir,2012-06-12,"In a land ravaged by disparity where the impoverished must battle for survival, the fate of all is thrust into uncertainty when rebels happen upon custody of a young female noble and a magical spear of immeasurable power falls from the heavens. Now, hunted by incumbent powers desperate to reclaim the girl and armed with a weapon capable of reshaping the realm, the Resistance must wage war to deliver themselves from the tyranny of their oppressors. As original as its narrative, Gungnir's strategy RPG mechanics offer a number of fresh twists on an expertly honed formula. Building upon the traditional action queue of turn-based strategy RPGs, actions in Gungnir all have a numerical wait interval associated with them. Faster actions bear smaller numbers, allowing them to precede slower preexisting attacks. Should the player wish, they may sacrifice tactical points, which afford them more combat options, in order to accelerate actions. This classic balance of risk and reward, a staple of Sting titles, enriches the Gungnir's deep strategic battles and gives the player far more critical decisions to weigh.",68,8
11882,"Prinny 2: Dawn of Operation Panties, Dood!",2011-01-10,"Prinny 2: Dawn of Operation Panties, Dood! is a sequel to Nippon Ichi Software's action game starring the unlikely hero Prinny.",68,7.5
11896,F1 2009,2009-11-16,"(Also known as ""Formula One 2009"") F1 2009 offers a fully authentic FIA Formula One championship experience with all the teams, drivers, cars and tracks from the 2009 season.",68,7.2
11903,SNK Arcade Classics Vol. 1,2008-05-05,"ART OF FIGHTING - The first game in SNK's second fighting-game franchise, set in the same universe as FATAL FURY. BASEBALL STARS 2 - The sequel to SNK's popular baseball arcade game. BURNING FIGHT - New York detectives battle organized crime in this fighter. FATAL FURY - First released in 1991, FATAL FURY introduced the two-plane fighting system. KING OF FIGHTERS '94 - The first game in the popular KING OF FIGHTERS series. KING OF THE MONSTERS - In KING OF THE MONSTERS, giant monsters fight for power in epic battles. LAST RESORT - A challenging futuristic shooter. MAGICIAN LORD - Players help the wizard Elta save his homeworld in this platformer. METAL SLUG - Known for its humor and fast- moving gameplay, this run-and-gun side-scroller was the first in the popular series. NEO TURF MASTERS - A golf game which debuted on the Neo Geo Pocket Color in 1999. SAMURAI SHODOWN - Set in the 18th century, SAMURAI SHODOWN features bladed-weapon combat and an international cast of characters. SENGOKU - In SENGOKU, players face off against undead feudal Japanese armies. SHOCK TROOPERS - In this run-and-gun adventure, players save a scientist and his granddaughter from the Bloody Scorpions. SUPER SIDEKICKS 3 - A soccer game featuring teams from all over the world. TOP HUNTER - Bounty hunters protect colonists from space pirates in this futuristic action game. WORLD HEROES - This classic fighter pits players against historical figures in a tournament enabled by time travel. [SNK Playmore USA]",68,
11951,MX vs. ATV Unleashed: On the Edge,2006-02-27,"In MX vs. ATV Unleashed, players power through all-new environments and event types, choosing from a variety of new vehicles. A redesigned monster truck, powerful sand-rail and raised 4x4 golf karts meet ATVs, dirt bikes and bi-planes to compete in massive free-world environments featuring hill climbs, machine challenges and short track races. The game's career mode allows gamers to choose from the top professional ATV and Motocross riders. [THQ]",68,8.1
11953,NFL Street 3,2006-11-14,"With NFL Street 3 you can play your style of football both on the ground and in the air in this newest iteration of the popular NFL Street franchise. Show off your style and boost your score by performing stunning aerial moves, jumping into the air and collecting special items and game modifiers that hover above the playing field. You will also have the ability to control your Gamebreaker and pull off new Power moves that are available to both the offense and the defense. [Electronic Arts]",68,8.3
11975,Everyday Shooter,2008-12-04,"[Playstation Network] Originally developed solely by Jonathan Mak, Everyday Shooter won three awards at the Independent Gaming Festival at the 2007 Game Developers Conference and was a hit on PS3. Now you can experience this unique shooter on the PSP system in this faithful port. Unlike traditional arcade shooters, each level is presented as a different ""music track,"" complete with a different look and chain combo system, and typical arcade sounds of destruction are replaced with guitar riffs harmonizing over the instrumental soundtrack. [SCEA]",68,
11982,Hexyz Force,2010-05-24,"Long ago, Norvia, the Goddess of Creation, descended from the heavens. Using the Holy Vessel, a divine chalice charged with all Force (the spiritual energy in the universe), she created life and the Divinities, shepherds of existence. For a while, all was good. After a time, Delgaia, the God of Destruction, brought about a great calamity known as the Gods' Remorse. He intended to return all Force to the Holy Vessel, returning Berge to the void. The Divinities sacrificed themselves to defeat Delgaia, delivering Berge from doom and sealing the God of Destruction away deep within the earth. As Berge lay in ruin, a result of its bitter war, Norvia made a covenant. She would restore Berge to its former beauty on one condition. An Hour of Judgment would eventually come to pass, and in it, the world would have to decide its ultimate path: creation or destruction. [Atlus USA]",68,7.4
12036,The Legend of Heroes: A Tear of Vermillion,2005-11-15,"The game is a single-player turn-based role-playing game featuring more than 100 unique characters to interact with, over 50 hours of gameplay and a deeply involving story line that unfolds in one of beautifully crafted 3D environments. Known by the name: Eiyuu Densetsu (""Legend of Heroes"") Gagharv Trilogy: Akai Shizuku (""Crimson Tears"") in Japan, the game is developed by legendary Nihon Falcom in Tokyo. The company is well known for their RPG work on many platforms and brands, including the ""Ys"", ""Brandish"" and ""Sorcerian Series."" While faithful to the ""Legend of Heroes"" series, players unfamiliar with the story will discover an easy-to-pick-up gameplay experience. [Bandai]",68,7.9
12056,Buzz! Master Quiz,2008-09-23,"Packing over 3000 questions on topics including music, celebrities, TV, sport, science, nature, movies and more, BUZZ! Master Quiz puts gamer's knowledge to the test at home or on the move. With six new round types specifically designed for PSP including the speed-is-of-the-essence ""Quickfire Challenge"", the picture-puzzler ""Picture This"" and the mind-boggling ""Virus Challenge"", each round also comes complete with pictures and videos. [Sony]",68,7
12078,Tenchu: Shadow Assassins,2009-03-24,"Master the art of death on the PSP playing as Rikimaru and Ayame, elite ninjas who must use their lethal skills to keep the peace in feudal Japan. The accuracy of the PSP system's control buttons lets players battle enemies quickly and attack them with katanas, throwing stars, smoke bombs and more. Expect to find the original Tenchu villain Onikage wreak havoc through dangerous territories. Additional PSP game features include: Use 17 historically accurate ninja weapons and tools. Manipulate your environment to hide and to sneak in behind your targets. Unlock special artifacts including Rikamaru's original costume. Experience the epic adventures of Rikimaru and Ayame and put your true ninja skills to the test in a world of fierce combat and authentic tradition. [Ubisoft]",68,7.1
12104,NBA 07,2006-09-25,"Delivering the most engaging NBA experience with fast, fluid gameplay, NBA '07 for the PSP expands upon the franchise by offering the most feature-rich, handheld NBA action available. Officially licensed by the NBA, and introducing all-new gameplay modes, mini-games, and presentation, NBA '07 is ready to deliver the thrill of and excitement of NBA action on the go. An all-new Conquest Mode allows players to take a team and challenge NBA squads across the country, while a new Pick Up Mode give gamers a chance to choose from 10 different NBA players for a playground-style match-up. In addition to the instant replay function, a new Highlight Reel option provides players the opportunity to view a select reel of highlight shots, passes, steals, and dunks at the end of each game. Players will also have more choices of quick pick-up-and-play mini-games, including an all-new rhythm-based dunk contest as well as carnival-style games including skee-ball, pinball, and pop-a-shot. Additionally, the game brings back popular mini-games such as Dodgeball and HORSE, as well as a comprehensive ladder challenge and virtual trading cards. [SCEA]",68,7
12110,Tom Clancy's EndWar,2008-11-04,"Tom Clancy's EndWar for handhelds allows players to command an elite military force on the ground, in the air and on the seas during World War III. Take control of the elite U.S. Joint Strike Force, European Enforcers Corps or Russian Spetsnaz Guards Brigade and lead your faction to victory in three separate yet interwoven single-player campaigns. Each campaign includes over 30 battle scenarios taking place on real-world battlefields including Paris and London, and features increasingly challenging missions and objectives. Fight against a friend in tense two-player battles in any of the 100 ready-to-play scenarios or in your own custom-created missions. Turn-based strategy with a twist: Simultaneous move and attack phases make the experience as intense and authentic as real-time strategy. Three campaigns, one for each faction, with increasingly challenging battle scenarios and objectives. Over 20 units and vehicles per faction including ground, air and naval units. Units gain experience in combat, dramatically improving their combat performance. Two-player versus multiplayer mode, including additional missions specifically designed for multiplayer battles. Easy-to-pick-up mission editor: Create and share your custom battlefields and battle scenarios to play solo or against another player. [Ubisoft]",68,6.3
12136,Tony Hawk's Project 8,2006-11-21,"Reengineered from the ground up, Tony Hawk’s Project 8 immerses players in the definitive skateboarding experience using ultra-realistic graphics, enhanced physics and responsive controls that simulate the feeling of skating with every trick and bail. The game challenges players to experience the intensity and pressure of skating against some of the world’s top pros in true to life competitions as they aim to become the #1 skater. [Activision]",68,7.5
12204,Smash Court Tennis 3,2007-07-16,"It'll be game, set and match as players compete as or against 16 of their favorite Pro-Tennis stars including #1 ranked Roger Federer and 2006 French Open champions Rafael Nadal and Justine Henin. Smash Court Tennis 3 arms players with twice as many customizable items than its predecessor including racquets, sportswear and more as they compete to be #1 in the world. Perfect a devastating array of strokes from a selection of top ranked and promising professional tennis stars, each of whom are modeled after their real-life counterparts. Own the court by developing and acquiring new skills such as increasing your hit speed or serve accuracy. Mental elements also play into how characters act and look, so stay focused on your game. Test your skills in various gameplay modes including Arcade, Exhibition, and Pro Tour Mode. Want a quick hiatus from the circuit? Try one of the imaginative and addicting mini games. Smash Court Tennis 3 boasts a game sharing system, where players can go head-to-head with a friend in versus mode using a single UMD. Intensify bragging rights as local rankings add to the fun of wireless play via Ad Hoc mode. [Namco Bandai Games]",68,6.4
12237,Death Jr. II: Root of Evil,2006-10-31,"Death Jr. returns to the PSP in an all-new adventure in a spooky tree house of terror. Teaming up for even more firepower, DJ and Pandora will take on a variety of possessed enemies as they progress through an adventure that seamlessly blends smooth platforming, intense combat, complex enemy AI and a unique sense of humor. Destroy spirits and enemies with all new upgradable weapons like the C4 Hamster Mark II's, Pandora's Tommy Gun, Cherry Bomb Launcher and the Flaming TP Thrower. [Konami]",68,7.5
12248,WWE SmackDown vs. Raw 2008,2007-11-13,"WWE SmackDown! vs. Raw 2008 lets players take the fight into their own hands with the debut of Superstar Fighting Styles. The game features eight unique styles, each having its own strategy and exclusive attributes. A brand new Struggle Submission System gives players intuitive and natural control over their WWE Superstars by using the game's popular analog controls. Realism and strategy are at the forefront, as players now control the amount of pressure they apply to their opponents. In addition, WWE SmackDown! vs. Raw 2008 features a significant Extreme Championship Wrestling (ECW) presence, including a variety of Superstars, arenas and weapons. The game is also packed with significant updates requested by fans, including new rosters, more environmental hotspots, a combined Season and General Manager Mode experience, improved out-of-ring action, enhanced online community support and much more. [THQ]",68,7.9
12260,Untold Legends: Brotherhood of the Blade,2005-03-22,"Journey to a fantasy world beyond the realms of imagination and engage in battles to save Aven, a timeless city of safe haven and the last remaining stronghold for your people. As a dark threat looms and the gathering of unknown forces grows ever so stronger, heroes have been called and the Brotherhood of the Blade must be formed. It is up to you and your chosen Brothers to venture out into the wilds and barren regions beyond the walls of Aven to unravel the mysteries of this looming peril. Untold Legends: Brotherhood of the Blade is a hack 'n slash action adventure available exclusively for the PSP. Experience RPG action, fantasy adventure and wireless multiplayer fun in beautiful 3D environments as you select from four unique character classes to battle powerful creatures and unravel the mysteries of an ancient planet. [Sony Online Entertainment]",68,7.7
12312,Mytran Wars,2009-10-26,"It's the 23rd century: The earth's natural resources are virtually exhausted and the ruling multinational conglomerates are searching for new raw material deposits in space in order to avert the impending catastrophe. One planet turns out to be a real El Dorado in this respect. But as the human conquerors in their armed mecha encounter the extraterrestrial inhabitants a dreadful war breaks out. The player researches into new technologies and continues to rearm his mecha in Mytran Wars. Battles are thereby fought in wonderful 3D landscapes - against the merciless AI or other human opponents in various multiplayer modes. 30 missions with 30 to 40 hours of single player gameplay! Dozens of unlockable extras and more than 250 research-able items on six different tech-trees. 4 campaigns with 2 different fractions, supported by a comprehensive story plot. [Deep Silver]",68,8.1
12355,Riviera: The Promised Land,2007-07-11,"1000 years have passed since Ragnarok, the war between Asgard, realm of the gods, and Utgard, home of the demons. Recently, the floating island of Riviera has been showing signs of the demons’ return. With the gods no longer present, another Ragnarok would mean certain doom for Asgard. The decision had been made to evoke the Retribution and destroy Riviera; the Grim Angels Ein and Ledah were appointed as the executors of this task. Now, two angels descend upon the Promised Land. [Atlus Software]",68,8
12357,Crash Tag Team Racing,2005-11-10,"For the first time ever in a racing game, players will be able to fuse two cars together on the fly to form a super vehicle with the all-new ""clashing"" technology. In Crash Tag Team Racing, players can combine their car with an opponent’s mid-race to make a super-car equipped with a powerful turret gun. When clashed, players can either get behind the wheel and drive or fire an onboard weapon. Each character has his or her own uniquely deadly 360? rotating turret. Players can continue the action out of the car where they can explore the entire world on foot and collect upgrades for their cars and unlock bonus tracks. [Vivendi Universal]",68,7.2
12412,Metal Slug XX,2010-02-23,"Choose between six zany METAL SLUG characters and shoot through seven action-packed levels with varying obstacles, numerous enemies, and diverging paths. Confident players can put their skills to the test by playing more than 70 mission-based trials in ""Combat School."" With its unmistakable style and personality, nostalgic gameplay, more than 70 missions, and the ability to play with a friend, METAL SLUG XX is the definitive portable METAL SLUG arcade experience. [Atlus USA]",67,6
12430,Tomb Raider: Legend,2006-06-21,"Tomb Raider: Legend revives the athletic, intelligent and entertaining adventurer who won the hearts and minds of gamers worldwide. Lara comes alive with intricately animated expressions, moves and abilities. An arsenal of modern equipment, such as a magnetic grappling device, binoculars, frag grenades, personal lighting device and communications equipment, allows gamers to experience tomb raiding as never before. Eidos and Crystal Dynamics shaped Lara's look and movements to be an inherent extension of her skills, motivation and personality. Lara's character model features natural structure, realistic textures, detailed facial features, reactive eyes and fluid motion, all of which make her part of a living environment. New character animations and controls allow her to move through stunning environments with grace and precision, while an understanding of the game's original appeal reinvigorates the fundamental explore-and-solve adventure experience. [Eidos Interactive]",67,7.9
12471,WRC: FIA World Rally Championship,2006-04-18,"Immerse yourself in the first officially licensed handheld FIA World Rally Championship game - packed full of exhilarating stages set in the toughest terrains the world has to offer. Experience the ""in your face"" thrills and spills of rally on the move - feel the speed, embrace the power, taste the mud! Features the 16 official rallies from around the globe including Japan and Mexico, plus 19 bonus stages and downloadable content enabled. 30 fully deformable cars, including Evolution and Extreme spec cars, plus all 17 official 2004 registered drivers, from the 6 official manufacturers. Link up to other PSPs via WiFi for multiplayer battles in 16 super special stages allowing you to pit your wits against the best WRC drivers in the world. WiFi racing for up to 8 players. [SCEE]",67,7.8
12603,Growlanser: Wayfarer of Time,2012-07-31,"Never before released outside of Japan and widely considered the best entry in the long-running franchise, this PSP system iteration of the fourth chapter in the Growlanser saga delivers visuals remastered for PSP system's 16:9 widescreen, a vastly expanded script with tons of new characters to meet and quests to complete, a wealth of new ending possibilities, and much more, making it the first and only version of the game North American fans will ever want!",67,8.7
12511,MTX Mototrax,2006-06-28,"Immerse yourself in a new, deep non-linear career mode that tests your skills and savvy as you progress through all the motocross disciplines - motocross, supercross and freestyle - to become the ultimate MX athlete. Hard-hitting punk & metal soundtrack featuring AFI, The Descendants, Faith No More and other - plus instrumental tracks from Ill Niño, Slipknot and more .",67,
12534,PaRappa the Rapper,2007-07-17,"Parappa returns to win over another generation of fans with all new PSP exclusive features. Players can once again join Parappa in his quest to win the heart of Sunny Funny and learn from their favorite Rap Masters like- Chop Chop Master Onion, Instructor Mooselini, and Cheap Cheap The Cooking Chicken. Complete with all the music and addictive gameplay that made it an instant classic, Parappa the Rapper is sure to please fans both old and new. Play all the songs and funky characters from the original game. Download and play 8 additional song remixes to extend the fun. Share a Parappa demo with all your PSP friends. Ad-Hoc Multiplayer: Battle with up to 4 PSP's to see who the true Rap Master is. [Sony]",67,5.8
12573,Final Fantasy,2007-06-26,"In FINAL FANTASY, the tale begins when four young warriors, each possessing a Crystal, are summoned to bring the world back to a harmonious elemental balance. During their voyage, they discover a nefarious entity has created turmoil in the structure of time in order to take control of the world, causing the heroes to travel to places they never imagined possible. This all-new anniversary edition contain the best treatment of the classic RPG and features all-new character art, updated graphics, new dungeons, full 16:9 widescreen presentation and an updated camera view that gives players a new vantage point. [Square Enix]",67,8.7
12576,Spider-Man 2,2005-03-23,"As Spider-Man, players must master new combo moves as they protect the city of Manhattan from the nefarious Doc Ock and other classic Marvel villains by swinging, jumping and wall-crawling through 19 new levels that extend beyond the film. Featuring an unprecedented depth of gameplay, players experience original storylines and battle through graphically rich 3D environments. Swing, climb and web-sling through interactive 3D environments while experiencing scenarios, settings and characters based on the hit film and others that are exclusive to the game. In addition to Doc Ock, gamers must battle a plethora of characters in Spider-Man's legendary Rogue's Gallery of villains, such as Mysterio, Rhino, Shocker and Vulture. Utilizing the graphical power of the PSP, Spider-Man 2 delivers amazing console-like 3D graphics and incredibly immersive gameplay never before seen in a handheld Spider-Man game. Beyond Spider-Man's signature set of moves which include wall crawling, web yanking and capture webbing, Spider-Man 2 PSP brings a host of new moves to the handheld such as the ""cocoon,"" ""web net"" and ""heavy web ball."" [Activision]",67,6.5
12656,Bust-A-Move Deluxe,2006-04-04,"(Currently available in the UK/EU/JPN only; also know as ""Puzzle Bobble Pocket"" and ""Ultra Bust-A-Move Pocket"") BAM ghost is one of the best versions of this game game for his spooky and funny environment and above all for his several game modes. You can play a funny and creative variation of the classic bust a move game, followed by your favorite characters (who forgot ""the ghost whale"" from Bubble Bobble?) or by one friend wireless. Play screen that tilts due to the ""weight"" of bubbles or ""mix‘em up"" colors in a series of stages where colours changes all of a suddenand many others. [505 GameStreet]",67,
12664,Innocent Life: A Futuristic Harvest Moon,2007-05-15,"(Also known as ""Harvest Moon: Innocent Life"") Advanced robots and computers do the work for people on Heartflame Island, but this shiny technology can't save the inhabitants from an ancient curse. The spell could be broken if someone unlocks the ancient lands sealed off from humans, but you're the only one capable of pulling it off. Can you work hard and reclaim the land before time runs out? Grow crops and raise animals in a futuristic world. Unlock the secrets of the ancient ruins as you interact with the villagers. Explore the island, by walking or ATV...one of many high-tech tools at your disposal. [Natsume]",67,7.9
12705,Corpse Party: Book of Shadows,2013-01-15,"Corpse Party: Book of Shadows is a gory, disturbing and uncomfortably exhilarating tale of mystery, fear and survival.",67,8.3
12778,"Warhammer 40,000: Squad Command",2007-11-12,"Warhammer 40,000: Squad Command features fast, action-packed combat through turn-based strategy and an engaging, authentic single-player storyline. Gamers play as the elite Space Marines of the Ultramarines chapter and strive to combat the encroaching evil of the ruthless and daemonic influenced Chaos Space Marines through 13 cinematically-tied missions. With a robust multiplayer mode featuring 9 unique missions, gamers will team up and go head-to-head with other gamers worldwide as either the Imperium of Man or Chaos Space Marines, ensuring hours of unique replayability. Compelling single player game consisting of 13 unique missions. 9 unique multiplayer maps for Local or Global games, with small, medium and large map variants to cater for games from 2 to 8 players. Fully destructible, real time 3D battlefields mean that no two games will be the same. Pick from two Space Marine chapters or two Chaos Space Marine Legions to play as in Multiplayer games, in battles between Imperium vs. Imperium, Forces of Chaos vs. Forces of Chaos, or Imperium vs. Forces of Chaos.",67,7.8
12813,MVP Baseball,2005-05-18,"Dominate from Wire to Wire: Take your team all the way from opening day to the World Series in Season mode. Wireless Head-to-Head Gameplay: Challenge friends sitting next to you or across the room to an Exhibition Game, Homerun Shootout, or Pitcher Showdown. Party Play: Four players can compete in Batting and Pitching mini-games using one PSP unit. EA Pocket Trax: This new feature designed for PSP allows you to listen and watch music content via this built in player. [Electronic Arts]",67,7.7
12887,Tales of the World: Radiant Mythology,2007-07-17,"Along with the fast-paced battles the Tales series is known for, Tales of the World: Radiant Mythology also lets players create their own hero. Choose from a host of options, such as voice, hairstyle and class, to start a hero or heroine on their epic journey. Then through your adventures, find, customize, or create hundreds of items to equip in order to make the ideal character, or trade your items using the PSP system wireless functionality. In Tales of the World: Radiant Mythology, the player's own creation--the player's own hero--will embark on an epic quest to save the world. Along with its RPG game play, Tales of the World: Radiant Mythology features the largest collection of both old and new characters to be incorporated into the storyline. Experience the storyline as beloved Tales characters such as Stahn Aileron from Tales of Destiny, Reid Hershel from Tales of Destiny II, Lloyd Irving from Tales of Symphonia and Luke fon Fabre from Tales of the Abyss, and many more, join the player in battle and aid them on this new quest. All the new and classic Tales characters come together to weave a tale in this addition to the renowned Tales series. [Namco Bandai Games]",66,7.7
12904,MediEvil: Resurrection,2005-09-13,"One hundred years have passed since the evil Sorcerer Zarok was defeated at the Battle of Gallowmere, heroically cut down by a mortally wounded Sir Daniel Fortesque. Or at least, that's what the people were told; in fact poor Sir Dan was a bit of a coward, falling in the very first wave of arrows. Now Zarok has returned, turning day into night, and raising an undead army to conquer the land. As a side effect Dan has also been resurrected... now, he has the chance to defeat Zarok and in death become the hero he never was in life. Follow Dan's quest across the magical land of Gallowmere, taking in oodles of varied levels, gazillions of combat moves and bucketloads of weapons. As the enchanting storyline unfolds, become enthralled in the MediEvil universe; a weird and wonderful place bursting with action and boundless humour. Two handfuls of multiplayer mini-games, with WiFi compatible multiplayer support. In-game help system in the form of the Voodoo Witch and in-game manual located in Dan's crypt. [SCEE]",66,8.3
12913,Black Rock Shooter: The Game,2013-04-23,Black Rock Shooter: The Game has players take the role of BRS to try and save humanity from extinction.,66,7.8
13013,PoPoLoCrois,2005-11-29,"This classic fantasy story features brand-new sequences from the animated TV series, new playable adventures, plus exciting battles with rich, vibrant colors and cell-shaded 2D graphics. You'll be hooked on the delightful characters and animated storyline that is fun for all ages. Features Charming Cel-shaded Graphics in Rich, Vibrant Color; Save Feature for Playing On-The-Go; 30+ Hours of Game Play; and Bonus Anime Sequences from the Japanese TV Series. [Agetec]",66,7.5
13032,Frogger Helmet Chaos,2005-09-29,"Frogger, one of the most beloved video game characters of all time, returns! In this latest escapade, Frogger finds himself called upon to stop an evil force that threatens his home, Firefly Swamp, and the nearby kingdom of Bunnington Hollow. To stop the insidious Dr. Wani and his destructive mining efforts, Frogger must use all of his hopping and dodging skills, along with many new talents, to infiltrate the masterminds lair and bring his evil plans crashing down. [Konami]",66,7.4
13049,Neopets Petpet Adventures: The Wand of Wishing,2006-03-14,"Neopets: Petpet Adventures -- The Wand of Wishing is an action RPG game that brings the hidden world of the petpets to life in 3D for the first time. Players can choose from a variety of popular petpet characters to play and, utilizing the wireless Ad-Hoc mode, they will also be able to compete head-to-head in the Battledome and buy, sell and trade special items in the search to recover the fabled wand of wishing. [SCEA]",66,7.7
13059,Armored Core: Formula Front - Extreme Battle,2005-12-15,"Agetec delivers the popular Armored Core series to the PSP. In this special edition for US gamers, Agetec has completely revamped the title with added features from its Japanese counterpart. Armored Core: Formula Front - Special Edition has everything the fans love from the Armored Core series plus more, such as, artificial intelligence (AI) designing and wireless head-to-head action. [Agetec]",66,5.5
13171,Obscure: The Aftermath,2009-09-30,"Two years ago, at Leafmore High, a group of young teenagers were trapped inside their school and hunted by monsters that had been released by the maniac headmaster. Some of them survived that terrible night, while others perished. Now, the survivors have picked up their lives and joined college. But all is not right on Fallcreek University; strange black flowers have suddenly sprung up everywhere on the campus. While experimenting with these flowers in class, a dangerous substance is discovered that induces strange but vivid dreams. But a handful of students find out that there is more to the flowers than anyone could have expected; when the seeds finally germinate, a bad trip suddenly turns into a horrible reality... Features 6 charismatic characters with unique skills; unique coop mode: second player can join in at any time; highly detailed and rich 3D environment; find clues and solve various rddles and mysteries; and a vast variety of weapons and horrifying monsters. [Playlogic]",66,8.1
13188,NASCAR,2006-09-06,"Get an inside look at the incredibly fast and dangerous world of NASCAR racing with NASCAR 07. The control is now in the hands of the player as they attempt to navigate through intense moments with drivers racing inches apart at 200 mph. Push your car to the limit and leave drivers in the dust as all-new effects from screen blurring to camera shaking highlight every detail of the action. Modify your car's handling to your exact specification with a user-friendly sliding scale that makes for ultimate control behind the wheel. Get a NASCAR 101 racing education in a one-on-one tutorial from Kenny Wallace, then select your favorite driver and invest skill points to help him reach the pinnacle of the sport: The NEXTEL Cup Series Championship. [Electronic Arts]",66,5.5
13232,Monster Kingdom: Jewel Summoner,2007-02-19,"There was a time when mankind and monsters coexisted in peace, but The Great Disaster put an end to that era. The world changed radically, with all the planet’s monsters disappearing in an instant, leaving behind only jewels that radiated tremendous energy. This energy source became known as jewel power and enabled the survivors to revive their civilization. Now, the peace achieved through jewel power has been endangered by a new threat. Strange Abominations have mysteriously appeared and unleashed legions of monsters on the helpless populace. To combat them, an organization known as the Order was established to study jewels and harness their power. Their research led to the formation of an elite class of warriors called Jewel Summoners, those with the power to summon monsters from jewels and control them in combat. With the aid of the Order, it is up to these powerful Jewel Summoners to restore peace once again. Use the power of amalgamy to evolve your monsters and create a creature with unrivaled power. Collect, trade, and battle monsters with your friends for ultimate bragging rights. [Atlus Software]",66,7.3
